Categoria;Data;Grupo;Produto;Ano Do Carro;Estado;Valor
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 12v Mpi Totalflex 4p Manual;2021;"<span class=""ui-search-item__group__element ui-search-item__location"">Amazonas</span>";R$59.000
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1000 1.0 2p;1995;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraná</span>";R$29.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.6 Mi City 8v Flex 4p Manual;2014;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$34.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.6 G7 Trendline;2019;"<span class=""ui-search-item__group__element ui-search-item__location"">Espírito Santo</span>";R$38.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.6 Msi Totalflex 4p Manual;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$52.990
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v;2013;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$26.790
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 8v Gasolina 2p Manual;1994;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio de Janeiro</span>";R$28.000
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Volkswagen Gol 1.6 Mi 8v Flex 4p Manual G.vi  2014;2014;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$30.890
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol Trendline 1.6 T.flex 8v 5p;2018;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio Grande do Sul</span>";R$42.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol Tl Mc S;2015;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraná</span>";R$32.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi City 8v Flex 4p Manual;2015;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio de Janeiro</span>";R$27.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Volkswagen Gol 1.0;1997;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$18.500
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v G.vi;2014;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$28.800
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol Gts 1.8 2p;1990;"<span class=""ui-search-item__group__element ui-search-item__location"">Distrito Federal</span>";R$43.000
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0 Mi 8v Flex 4p Manual;2013;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$24.749
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 8v;2012;"<span class=""ui-search-item__group__element ui-search-item__location"">Santa Catarina</span>";R$20.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 12v Mpi Totalflex 4p Manual;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">Amazonas</span>";R$44.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.8 Gl 8v Álcool 2p Manual;1994;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio de Janeiro</span>";R$12.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Volkswagen Gol 1.0 Mi City 8v Flex 4p Gvi Manual 2014;2014;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$30.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Flex 12v 5p;2019;"<span class=""ui-search-item__group__element ui-search-item__location"">Minas Gerais</span>";R$40.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 12v Mpi Totalflex 4p Manual;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">Amazonas</span>";R$44.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi City 8v Flex 4p Manual G.iv;2013;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraná</span>";R$23.000
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Tl Mb S;2015;"<span class=""ui-search-item__group__element ui-search-item__location"">Santa Catarina</span>";R$33.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol Cl 1.6 Mi;1999;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$12.799
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v G.v - Aceito Troca;2013;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$23.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi City 8v Flex 4p Manual G.iii;2005;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$14.500
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0l Mc4;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">Minas Gerais</span>";R$46.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0 Mi 16v Plus  2p;2008;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio Grande do Sul</span>";R$13.990
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v Flex 4p Manual G.v;2011;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio de Janeiro</span>";R$16.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0 Mi 8v Flex 4p Manual G.v;2011;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$17.800
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.6 Mi 8v Flex 4p Manual G.vi;2013;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$29.800
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0 Mi 8v Flex 4p Manual G.vi;2014;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$32.800
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol G6 1.6 8v 4p;2019;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraná</span>";R$46.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol Track 1.0 Mi Total Flex 8v;2018;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraná</span>";R$45.500
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v Flex 4p Manual G.v;2010;"<span class=""ui-search-item__group__element ui-search-item__location"">Minas Gerais</span>";R$24.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol Special Mb 1.0;2016;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraíba</span>";R$35.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Volkswagen Gol Cl 1.8;1990;"<span class=""ui-search-item__group__element ui-search-item__location"">Minas Gerais</span>";R$9.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.6 Msi Totalflex 4p Manual;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">Minas Gerais</span>";R$47.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol Cl;1994;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraná</span>";R$22.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.6 Msi Totalflex 4p Manual;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraná</span>";R$48.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.6 Mi City 8v Flex 4p Manual;2014;"<span class=""ui-search-item__group__element ui-search-item__location"">Minas Gerais</span>";R$32.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi City 8v Flex 4p Manual G.iv;2008;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraná</span>";R$16.800
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.6 Mi 8v Flex 4p Manual G.v;2009;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio Grande do Sul</span>";R$25.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v Flex 4p Manual G.vi;2014;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio de Janeiro</span>";R$28.890
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi City 8v Flex 4p Manual G.iv;2015;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraná</span>";R$25.800
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 12v Mpi Totalflex 4p Manual;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">Amazonas</span>";R$44.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 12v Mpi Totalflex Trendline 4p Manual;2018;"<span class=""ui-search-item__group__element ui-search-item__location"">Minas Gerais</span>";R$40.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 12v Mpi Totalflex 4p Manual;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio Grande do Sul</span>";R$44.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.8 Gts 8v;1989;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$23.880
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.6l Mb5;2019;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraíba</span>";R$47.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.6 Mi 8v Flex 4p Manual G.vi;2014;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$29.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v Flex 4p Manual G.v;2013;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio de Janeiro</span>";R$25.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Novo Gol Track Mcv;2017;"<span class=""ui-search-item__group__element ui-search-item__location"">Distrito Federal</span>";R$39.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0;2010;"<span class=""ui-search-item__group__element ui-search-item__location"">Santa Catarina</span>";R$20.890
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Novo Gol 1.0;2022;"<span class=""ui-search-item__group__element ui-search-item__location"">Goiás</span>";R$62.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0 12v Mpi Totalflex 4p Manual;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$45.990
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.6 Msi Totalflex 4p Manual;2019;"<span class=""ui-search-item__group__element ui-search-item__location"">Minas Gerais</span>";R$42.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.6 Msi Totalflex 4p Manual;2019;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio de Janeiro</span>";R$46.978
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol (novo) 1.0 Trend;2010;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraná</span>";R$19.500
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol Cl 1.6 Mi  2p;1997;"<span class=""ui-search-item__group__element ui-search-item__location"">Distrito Federal</span>";R$28.800
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0 Mi 8v Flex 4p Manual G.v;2011;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$21.800
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0 Mi Rock In Rio 8v Flex 4p Manual;2012;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$30.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol Trendline 1.0 Total Flex 4p;2015;"<span class=""ui-search-item__group__element ui-search-item__location"">Minas Gerais</span>";R$33.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Novo Gol 1.0 Tec (flex) 4p;2013;;R$25.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.6 Msi Totalflex Trendline 4p Manual;2017;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$39.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 12v Mpi Totalflex 4p Manual;2021;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$50.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Volkswagen Gol 1.0 12v 4p Flex;2018;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$33.800
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v Flex 4p Manual G.iv;2007;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$17.899
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 12v Mpi Totalflex 4p Manual;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$47.000
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v Flex 4p Manual G.v;2009;"<span class=""ui-search-item__group__element ui-search-item__location"">Minas Gerais</span>";R$21.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0 (g4) (flex) 4p;2010;;R$22.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v Flex 4p Manual G.v;2012;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$24.500
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v Flex 2p Manual G.iv;2010;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$18.000
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.6 Mi 8v Flex 4p Manual G.v;2014;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$33.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 12v Mpi Totalflex 4p Manual;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio Grande do Sul</span>";R$44.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 12v Mpi Totalflex 4p Manual;2020;"<span class=""ui-search-item__group__element ui-search-item__location"">Santa Catarina</span>";R$42.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0 Comfortline 4p;2016;"<span class=""ui-search-item__group__element ui-search-item__location"">Paraná</span>";R$38.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Gol Gl 1.9 Turbo Gol Gl 1.9  Turbo;1991;"<span class=""ui-search-item__group__element ui-search-item__location"">Santa Catarina</span>";R$34.999
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi Trendline 8v Flex 4p Manual;2015;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio de Janeiro</span>";R$28.000
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.0 Mi Special 8v Flex 4p Manual;2015;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$36.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Mi 8v G.vi;2014;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$29.990
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi 8v Flex 4p Manual G.iv;2007;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio de Janeiro</span>";R$12.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi Power 8v G.iii;2002;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$13.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol 1.6 Power;2013;"<span class=""ui-search-item__group__element ui-search-item__location"">Distrito Federal</span>";R$29.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol Gol Power 1.6 Mi  4p;2011;"<span class=""ui-search-item__group__element ui-search-item__location"">Distrito Federal</span>";R$31.900
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.0 Mi Trendline 8v Flex 4p Manual;2015;"<span class=""ui-search-item__group__element ui-search-item__location"">Rio de Janeiro</span>";R$28.000
Carros, Motos e Outros;25/02/2021;Carros e Caminhonetes Gol;Volkswagen Gol 1.6 Mi City 8v Flex 4p Manual G.iv;2006;"<span class=""ui-search-item__group__element ui-search-item__location"">São Paulo</span>";R$16.900
